[ 2012-03-24T20:00:44+08:00 ] /www/read/author | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000847s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001483s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.003628s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.004592s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.000736s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.000992s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.019388s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019495s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000803s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000895s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000517s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.000779s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003275s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.004960s ]
[ 2012-03-24T21:30:04+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.005082s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001257s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001409s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000845s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000960s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004917s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.003778s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.000748s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.000836s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.018645s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018751s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000678s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000667s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000464s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000724s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002780s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004565s ]
[ 2012-03-24T21:30:06+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004669s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run CheckRoute Behavior [ RunTime:0.001278s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001417s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000839s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000937s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004373s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `books` WHERE ( `id` = '28' )  [ RunTime:0.003920s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT `bookClassId` FROM `books` WHERE ( `id` = '28' ) LIMIT 1   [ RunTime:0.000418s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004129s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` = '7' )  [ RunTime:0.103394s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` <> '7' )  [ RunTime:0.000447s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run LocationTemplate Behavior [ RunTime:0.000762s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000849s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ParseTemplate Behavior [ RunTime:0.022791s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022895s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ContentReplace Behavior [ RunTime:0.000844s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run TokenBuild Behavior [ RunTime:0.000773s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000476s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowRuntime Behavior [ RunTime:0.000717s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003057s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowPageTrace Behavior [ RunTime:0.006757s ]
[ 2012-03-24T21:30:07+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --END-- [ RunTime:0.006865s ]
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run CheckRoute Behavior [ RunTime:0.002041s ]
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002184s ]
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001640s ]
[ 2012-03-24T21:31:14+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001746s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.003945s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `books` WHERE ( `id` = '28' )  [ RunTime:0.006591s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT `bookClassId` FROM `books` WHERE ( `id` = '28' ) LIMIT 1   [ RunTime:0.000380s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004062s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` = '7' )  [ RunTime:0.005748s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` <> '7' )  [ RunTime:0.000578s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run LocationTemplate Behavior [ RunTime:0.002452s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002566s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ParseTemplate Behavior [ RunTime:0.029353s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.029484s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ContentReplace Behavior [ RunTime:0.001745s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run TokenBuild Behavior [ RunTime:0.001624s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001338s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowRuntime Behavior [ RunTime:0.001625s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006649s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowPageTrace Behavior [ RunTime:0.005394s ]
[ 2012-03-24T21:31:15+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --END-- [ RunTime:0.005500s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run CheckRoute Behavior [ RunTime:0.001329s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --END-- [ RunTime:0.001470s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000856s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000956s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004468s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | SQL: SELECT * FROM `books` WHERE ( `bookAuthorId` = '22' )  [ RunTime:0.102145s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run LocationTemplate Behavior [ RunTime:0.001810s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_template ] --END-- [ RunTime:0.001931s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run ParseTemplate Behavior [ RunTime:0.018668s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018773s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run ContentReplace Behavior [ RunTime:0.000668s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run TokenBuild Behavior [ RunTime:0.000667s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000457s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run ShowRuntime Behavior [ RunTime:0.000734s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002789s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Run ShowPageTrace Behavior [ RunTime:0.004780s ]
[ 2012-03-24T21:31:16+08:00 ] /www/read/Author/novel_List | INFO: Tag[ view_end ] --END-- [ RunTime:0.004894s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run CheckRoute Behavior [ RunTime:0.001271s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001409s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000950s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001067s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `books` [ RunTime:0.004317s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `books` WHERE ( `id` = '28' )  [ RunTime:0.003991s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT `bookClassId` FROM `books` WHERE ( `id` = '28' ) LIMIT 1   [ RunTime:0.000431s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004052s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` = '7' )  [ RunTime:0.003815s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | SQL: SELECT * FROM `bookclass` WHERE ( `id` <> '7' )  [ RunTime:0.000452s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run LocationTemplate Behavior [ RunTime:0.000779s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000950s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ParseTemplate Behavior [ RunTime:0.023082s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.023193s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ContentReplace Behavior [ RunTime:0.000649s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run TokenBuild Behavior [ RunTime:0.000706s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000478s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowRuntime Behavior [ RunTime:0.000726s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002818s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Run ShowPageTrace Behavior [ RunTime:0.006172s ]
[ 2012-03-24T21:31:18+08:00 ] /www/read/Author/novel_edit?id=28 | INFO: Tag[ view_end ] --END-- [ RunTime:0.006285s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run CheckRoute Behavior [ RunTime:0.001981s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ route_check ] --END-- [ RunTime:0.002121s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001492s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001593s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004238s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | SQL: SELECT * FROM `bookclass`  [ RunTime:0.003562s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run LocationTemplate Behavior [ RunTime:0.002599s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_template ] --END-- [ RunTime:0.002695s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run ParseTemplate Behavior [ RunTime:0.022757s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_parse ] --END-- [ RunTime:0.022868s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run ContentReplace Behavior [ RunTime:0.001741s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run TokenBuild Behavior [ RunTime:0.001458s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001423s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run ShowRuntime Behavior [ RunTime:0.001771s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006707s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Run ShowPageTrace Behavior [ RunTime:0.006005s ]
[ 2012-03-24T21:33:44+08:00 ] /www/read/Author/add_Content | INFO: Tag[ view_end ] --END-- [ RunTime:0.006109s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --START--
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Run CheckRoute Behavior [ RunTime:0.001265s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ route_check ] --END-- [ RunTime:0.001407s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --START--
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000842s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000938s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | SQL: SHOW COLUMNS FROM `bookclass` [ RunTime:0.004193s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | SQL: SELECT * FROM `bookclass`  [ RunTime:0.107571s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --START--
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Run LocationTemplate Behavior [ RunTime:0.001666s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_template ] --END-- [ RunTime:0.001768s ]
[ 2012-03-24T21:33:45+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --START--
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run ParseTemplate Behavior [ RunTime:0.020490s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020597s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --START--
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run ContentReplace Behavior [ RunTime:0.000670s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run TokenBuild Behavior [ RunTime:0.000694s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000604s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowRuntime Behavior [ RunTime:0.000794s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003019s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --START--
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Run ShowPageTrace Behavior [ RunTime:0.004970s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/add_Novel | INFO: Tag[ view_end ] --END-- [ RunTime:0.005094s ]
[ 2012-03-24T21:33:46+08:00 ] /www/read/Author/novel_List | INFO: Tag[ route_check ] --START--
